"ensembl_id","gene_symbol","log2FoldChange","padj","baseMean"
"ENSG00000214013","GANC",NA,NA,963.885714285714
"ENSG00000149328","GLB1L2",NA,NA,63.6
"ENSG00000166105","GLB1L3",NA,NA,2.74285714285714
"ENSG00000257335","MGAM",NA,NA,126.885714285714
"ENSG00000196547","MAN2A2",NA,NA,4360.4
"ENSG00000070610","GBA2",NA,NA,3774.51428571429
"ENSG00000249948","GBA3",NA,NA,0.685714285714286
"ENSG00000185674","LYG2",NA,NA,0.8
"ENSG00000140400","MAN2C1",NA,NA,3330.97142857143
"ENSG00000198162","MAN1A2",NA,NA,1352.6
"ENSG00000117151","CTBS",NA,NA,367.6
"ENSG00000168003","SLC3A2",NA,NA,2173.11428571429
"ENSG00000177830","CHID1",NA,NA,1312.6
"ENSG00000134109","EDEM1",NA,NA,804.742857142857
"ENSG00000188501","LCTL",NA,NA,7.85714285714286
"ENSG00000251287","ALG1L2",NA,NA,3.57142857142857
"ENSG00000147162","OGT",NA,NA,8843.77142857143
"ENSG00000101638","ST8SIA5",NA,NA,409.542857142857
"ENSG00000177511","ST8SIA3",NA,NA,0.228571428571429
"ENSG00000158470","B4GALT5",NA,NA,3210.6
"ENSG00000162630","B3GALT2",NA,NA,19.2857142857143
"ENSG00000158850","B4GALT3",NA,NA,626.514285714286
"ENSG00000121578","B4GALT4",NA,NA,378.657142857143
"ENSG00000117411","B4GALT2",NA,NA,2306.62857142857
"ENSG00000213759","UGT2B11",NA,NA,0.828571428571428
"ENSG00000197888","UGT2B17",NA,NA,1.85714285714286
"ENSG00000140297","GCNT3",NA,NA,7.54285714285714
"ENSG00000133424","LARGE1",NA,NA,2428.97142857143
"ENSG00000163902","RPN1",NA,NA,3652.88571428571
"ENSG00000156096","UGT2B4",NA,NA,5.02857142857143
"ENSG00000068976","PYGM",NA,NA,179662.742857143
"ENSG00000104812","GYS1",NA,NA,16661.6857142857
"ENSG00000086062","B4GALT1",NA,NA,1736.02857142857
"ENSG00000073849","ST6GAL1",NA,NA,1518.42857142857
"ENSG00000175164","ABO",NA,NA,216.457142857143
"ENSG00000167165","UGT1A6",NA,NA,0
"ENSG00000174951","FUT1",NA,NA,152.028571428571
"ENSG00000171124","FUT3",NA,NA,1.68571428571429
"ENSG00000165195","PIGA",NA,NA,238.942857142857
"ENSG00000163754","GYG1",NA,NA,14420.8857142857
"ENSG00000156413","FUT6",NA,NA,0.828571428571429
"ENSG00000070614","NDST1",NA,NA,3502.2
"ENSG00000111713","GYS2",NA,NA,43.7142857142857
"ENSG00000196620","UGT2B15",NA,NA,0.514285714285714
"ENSG00000148488","ST8SIA6",NA,NA,32.3428571428571
"ENSG00000129562","DAD1",NA,NA,2359.45714285714
"ENSG00000135454","B4GALNT1",NA,NA,404.942857142857
"ENSG00000168282","MGAT2",NA,NA,43.9714285714286
"ENSG00000143641","GALNT2",NA,NA,3003.68571428571
"ENSG00000115339","GALNT3",NA,NA,40.8
"ENSG00000157350","ST3GAL2",NA,NA,1379.28571428571
"ENSG00000174607","UGT8",NA,NA,216.914285714286
"ENSG00000168671","UGT3A2",NA,NA,0.942857142857143
"ENSG00000163378","EOGT",NA,NA,1335.2
"ENSG00000175711","B3GNTL1",NA,NA,218.885714285714
"ENSG00000016864","GLT8D1",NA,NA,1064.51428571429
"ENSG00000139044","B4GALNT3",NA,NA,374.514285714286
"ENSG00000145626","UGT3A1",NA,NA,502.628571428571
"ENSG00000189212","DPY19L2P1",NA,NA,16.4285714285714
"ENSG00000172728","FUT10",NA,NA,92.2857142857143
"ENSG00000187676","B3GLCT",NA,NA,327.485714285714
"ENSG00000198488","B3GNT6",NA,NA,1.02857142857143
"ENSG00000170629","DPY19L2P2",NA,NA,61.8285714285714
"ENSG00000124091","GCNT7",NA,NA,2.31428571428571
"ENSG00000178202","POGLUT3",NA,NA,1133.34285714286
"ENSG00000119227","PIGZ",NA,NA,393.914285714286
"ENSG00000198756","COLGALT2",NA,NA,861.514285714286
"ENSG00000111846","GCNT2",NA,NA,128.485714285714
"ENSG00000131386","GALNT15",NA,NA,1499.22857142857
"ENSG00000165905","LARGE2",NA,NA,11.8
"ENSG00000257594","GALNT4",NA,NA,4.85714285714286
"ENSG00000169826","CSGALNACT2",NA,NA,1152.88571428571
"ENSG00000144647","POMGNT2",NA,NA,848.085714285714
"ENSG00000162885","B3GALNT2",NA,NA,1022.97142857143
"ENSG00000178234","GALNT11",NA,NA,1514.77142857143
"ENSG00000167080","B4GALNT2",NA,NA,0.628571428571429
"ENSG00000085998","POMGNT1",NA,NA,3092.85714285714
"ENSG00000111728","ST8SIA1",NA,NA,90.4857142857143
"ENSG00000069943","PIGB",NA,NA,159.771428571429
"ENSG00000135845","PIGC",NA,NA,602.2
"ENSG00000214160","ALG3",NA,NA,637.057142857143
"ENSG00000158008","EXTL1",NA,NA,1831.11428571429
"ENSG00000172339","ALG14",NA,NA,182.942857142857
"ENSG00000151948","GLT1D1",NA,NA,495.685714285714
"ENSG00000132581","SDF2",NA,NA,801.885714285714
"ENSG00000033011","ALG1",NA,NA,246.228571428571
"ENSG00000182858","ALG12",NA,NA,258.457142857143
"ENSG00000117069","ST6GALNAC5",NA,NA,8.42857142857143
"ENSG00000159063","ALG8",NA,NA,349.971428571429
"ENSG00000176597","B3GNT5",NA,NA,1800.02857142857
"ENSG00000143315","PIGM",NA,NA,168.114285714286
"ENSG00000101346","POFUT1",NA,NA,1444.74285714286
"ENSG00000136840","ST6GALNAC4",NA,NA,679.714285714286
"ENSG00000119523","ALG2",NA,NA,529.171428571429
"ENSG00000182870","GALNT9",NA,NA,1.62857142857143
"ENSG00000101901","ALG13",NA,NA,820.771428571428
"ENSG00000112309","B3GAT2",NA,NA,30.5428571428571
"ENSG00000070526","ST6GALNAC1",NA,NA,88.2285714285714
"ENSG00000136731","UGGT1",NA,NA,2462.65714285714
"ENSG00000176928","GCNT4",NA,NA,85.6285714285714
"ENSG00000109956","B3GAT1",NA,NA,19.3142857142857
"ENSG00000162694","EXTL2",NA,NA,439.714285714286
"ENSG00000027847","B4GALT7",NA,NA,656.971428571429
"ENSG00000009830","POMT2",NA,NA,799.857142857143
"ENSG00000071073","MGAT4A",NA,NA,523.2
"ENSG00000118017","A4GNT",NA,NA,2
"ENSG00000115525","ST3GAL5",NA,NA,1025.71428571429
"ENSG00000172461","FUT9",NA,NA,2.11428571428571
"ENSG00000064225","ST3GAL6",NA,NA,815.971428571429
"ENSG00000183778","B3GALT5",NA,NA,14.4857142857143
"ENSG00000169733","RFNG",NA,NA,1371.65714285714
"ENSG00000088035","ALG6",NA,NA,287.457142857143
"ENSG00000120697","ALG5",NA,NA,469.542857142857
"ENSG00000130714","POMT1",NA,NA,1676.85714285714
"ENSG00000184389","A3GALT2",NA,NA,0.742857142857143
"ENSG00000173610","UGT2A1",NA,NA,0.2
"ENSG00000171155","C1GALT1C1",NA,NA,413.457142857143
"ENSG00000187733","AMY1C",NA,NA,417.457142857143
"ENSG00000138079","SLC3A1",NA,NA,14.2285714285714
"ENSG00000075340","ADD2",NA,NA,122.342857142857
"ENSG00000141316","SPACA3",NA,NA,1.68571428571429
"ENSG00000118804","STBD1",NA,NA,1009.97142857143
"ENSG00000049769","PPP1R3F",NA,NA,956.542857142857
"ENSG00000119938","PPP1R3C",NA,NA,28262.7714285714
"ENSG00000154415","PPP1R3A",NA,NA,9683.57142857143
"ENSG00000173281","PPP1R3B",NA,NA,9246.88571428571
"ENSG00000087085","ACHE",NA,NA,4619.51428571429
"ENSG00000114771","AADAC",NA,NA,37.6285714285714
"ENSG00000114200","BCHE",NA,NA,129.542857142857
"ENSG00000170835","CEL",NA,NA,38.6285714285714
"ENSG00000172828","CES3",NA,NA,1057.85714285714
"ENSG00000172831","CES2",NA,NA,2036.28571428571
"ENSG00000164062","APEH",NA,NA,3825.57142857143
"ENSG00000165246","NLGN4Y",NA,NA,71.5428571428571
"ENSG00000146938","NLGN4X",NA,NA,50.5142857142857
"ENSG00000144959","NCEH1",NA,NA,480.8
"ENSG00000175497","DPP10",NA,NA,2.74285714285714
"ENSG00000159398","CES5A",NA,NA,0.4
"ENSG00000185269","NOTUM",NA,NA,146.342857142857
"ENSG00000132692","BCAN",NA,NA,19.5142857142857
"ENSG00000130287","NCAN",NA,NA,0.685714285714286
"ENSG00000205846","CLEC6A",NA,NA,0.514285714285714
"ENSG00000104938","CLEC4M",NA,NA,0.857142857142857
"ENSG00000152672","CLEC4F",NA,NA,21.4285714285714
"ENSG00000116031","CD207",NA,NA,3.57142857142857
"ENSG00000198178","CLEC4C",NA,NA,0.714285714285715
"ENSG00000187912","CLEC17A",NA,NA,8.22857142857143
"ENSG00000184374","COLEC10",NA,NA,0.2
"ENSG00000133661","SFTPD",NA,NA,9.14285714285714
"ENSG00000168878","SFTPB",NA,NA,1.88571428571429
"ENSG00000185303","SFTPA2",NA,NA,0.714285714285714
"ENSG00000134539","KLRD1",NA,NA,99.8857142857143
"ENSG00000165682","CLEC1B",NA,NA,8.22857142857143
"ENSG00000139187","KLRG1",NA,NA,70.7428571428571
"ENSG00000205809","KLRC2",NA,NA,3.77142857142857
"ENSG00000213809","KLRK1",NA,NA,17.8857142857143
"ENSG00000205810","KLRC3",NA,NA,1.28571428571429
"ENSG00000069493","CLEC2D",NA,NA,463
"ENSG00000256660","CLEC12B",NA,NA,8.34285714285714
"ENSG00000172322","CLEC12A",NA,NA,82.1142857142857
"ENSG00000197992","CLEC9A",NA,NA,6.77142857142857
"ENSG00000150045","KLRF1",NA,NA,29.8
"ENSG00000134193","REG4",NA,NA,0.142857142857143
"ENSG00000204381","LAYN",NA,NA,265.285714285714
"ENSG00000154645","CHODL",NA,NA,87.6857142857143
"ENSG00000166509","CLEC3A",NA,NA,2.17142857142857
"ENSG00000008710","PKD1",NA,NA,11380.4857142857
"ENSG00000088812","ATRN",NA,NA,1806.85714285714
"ENSG00000107518","ATRNL1",NA,NA,190.971428571429
"ENSG00000186652","PRG2",NA,NA,5.8
"ENSG00000070413","DGCR2",NA,NA,2232.42857142857
"ENSG00000125810","CD93",NA,NA,6055.94285714286
"ENSG00000178726","THBD",NA,NA,1701.62857142857
"ENSG00000176435","CLEC14A",NA,NA,2507.77142857143
"ENSG00000108622","ICAM2",NA,NA,525.028571428571
"ENSG00000154654","NCAM2",NA,NA,84.4
"ENSG00000182985","CADM1",NA,NA,555.485714285714
"ENSG00000105695","MAG",NA,NA,4.65714285714286
"ENSG00000268500","SIGLEC5",NA,NA,0.257142857142857
"ENSG00000254521","SIGLEC12",NA,NA,2.31428571428571
"ENSG00000127022","CANX",NA,NA,8107.68571428571
"ENSG00000153132","CLGN",NA,NA,34.4
"ENSG00000269058","CALR3",NA,NA,0.314285714285714
"ENSG00000171747","LGALS4",NA,NA,62.2285714285714
"ENSG00000275572","GRIFIN",NA,NA,0.942857142857143
"ENSG00000006659","LGALS14",NA,NA,0.257142857142857
"ENSG00000170298","LGALS9B",NA,NA,3.77142857142857
"ENSG00000171916","LGALS9C",NA,NA,11.7142857142857
"ENSG00000204347","BTBD17",NA,NA,0.6
"ENSG00000003056","M6PR",NA,NA,1208.4
"ENSG00000197081","IGF2R",NA,NA,8243.17142857143
"ENSG00000090581","GNPTG",NA,NA,1531.31428571429
"ENSG00000140506","LMAN1L",NA,NA,0.628571428571429
"ENSG00000114988","LMAN2L",NA,NA,804.914285714286
"ENSG00000116663","FBXO6",NA,NA,501.485714285714
"ENSG00000132879","FBXO44",NA,NA,475.542857142857
"ENSG00000142748","FCN3",NA,NA,46.6571428571429
"ENSG00000158473","CD1D",NA,NA,103.914285714286
"ENSG00000143412","ANXA9",NA,NA,65.4571428571429
"ENSG00000148702","HABP2",NA,NA,45.7428571428571
"ENSG00000163221","S100A12",NA,NA,72.0857142857143
"ENSG00000009724","MASP2",NA,NA,149.314285714286
"ENSG00000158764","ITLN2",NA,NA,1.54285714285714
"ENSG00000159921","GNE",NA,NA,756.428571428571
"ENSG00000254685","FPGT",NA,NA,290.514285714286
"ENSG00000213930","GALT",NA,NA,918.057142857143
"ENSG00000104522","GFUS",NA,NA,755.114285714286
"ENSG00000113552","GNPDA1",NA,NA,1086.31428571429
"ENSG00000105220","GPI",NA,NA,14952.1428571429
"ENSG00000198380","GFPT1",NA,NA,1850.05714285714
"ENSG00000156515","HK1",NA,NA,6550.74285714286
"ENSG00000138030","KHK",NA,NA,118.085714285714
"ENSG00000198682","PAPSS2",NA,NA,609.6
"ENSG00000140650","PMM2",NA,NA,136.285714285714
"ENSG00000117143","UAP1",NA,NA,2270.48571428571
"ENSG00000117308","GALE",NA,NA,210.114285714286
"ENSG00000115652","UXS1",NA,NA,1145.34285714286
"ENSG00000156958","GALK2",NA,NA,355.571428571429
"ENSG00000204628","RACK1",NA,NA,28743.4285714286
"ENSG00000164068","RNF123",NA,NA,5980.6
"ENSG00000013375","PGM3",NA,NA,582.8
"ENSG00000131482","G6PC1",NA,NA,0.771428571428571
"ENSG00000079739","PGM1",NA,NA,31512.6571428571
"ENSG00000205309","NT5M",NA,NA,340
"ENSG00000178802","MPI",NA,NA,1715.88571428571
"ENSG00000157353","FCSK",NA,NA,668.742857142857
"ENSG00000159348","CYB5R1",NA,NA,18183
"ENSG00000164414","SLC35A1",NA,NA,300.742857142857
"ENSG00000121073","SLC35B1",NA,NA,1859.91428571429
"ENSG00000117620","SLC35A3",NA,NA,579.057142857143
"ENSG00000155850","SLC26A2",NA,NA,545.6
"ENSG00000142583","SLC2A5",NA,NA,3019.91428571429
"ENSG00000205060","SLC35B4",NA,NA,417.571428571429
"ENSG00000136856","SLC2A8",NA,NA,1009.82857142857
"ENSG00000181856","SLC2A4",NA,NA,10180.8
"ENSG00000100170","SLC5A1",NA,NA,20.4285714285714
"ENSG00000139433","GLTP",NA,NA,908.628571428571
"ENSG00000146411","SLC2A12",NA,NA,233.6
"ENSG00000157593","SLC35B2",NA,NA,1083.4
"ENSG00000116704","SLC35D1",NA,NA,689.142857142857
"ENSG00000124786","SLC35B3",NA,NA,411.6
"ENSG00000182747","SLC35D3",NA,NA,0.828571428571429
"ENSG00000145217","SLC26A1",NA,NA,56.5428571428571
"ENSG00000091138","SLC26A3",NA,NA,1.11428571428571
"ENSG00000091137","SLC26A4",NA,NA,38.7428571428571
"ENSG00000225697","SLC26A6",NA,NA,680.457142857143
"ENSG00000151229","SLC2A13",NA,NA,148.628571428571
"ENSG00000176087","SLC35A4",NA,NA,3836.65714285714
"ENSG00000138459","SLC35A5",NA,NA,563.2
"ENSG00000140675","SLC5A2",NA,NA,2.91428571428571
"ENSG00000100191","SLC5A4",NA,NA,16.2857142857143
"ENSG00000170615","SLC26A5",NA,NA,4.65714285714286
"ENSG00000040531","CTNS",NA,NA,505.171428571429
"ENSG00000100604","CHGA",NA,NA,0.685714285714286
"ENSG00000152556","PFKM",NA,NA,44574.3714285714
"ENSG00000088451","TGDS",NA,NA,213.857142857143
"ENSG00000136872","ALDOB",NA,NA,6.28571428571429
"ENSG00000154330","PGM5",NA,NA,2823.14285714286
"ENSG00000130957","FBP2",NA,NA,9046.71428571429
"ENSG00000123836","PFKFB2",NA,NA,2964.28571428571
"ENSG00000170525","PFKFB3",NA,NA,3247.71428571429
"ENSG00000152254","G6PC2",NA,NA,3
"ENSG00000085662","AKR1B1",NA,NA,8027.68571428571
"ENSG00000140263","SORD",NA,NA,325.285714285714
"ENSG00000149925","ALDOA",NA,NA,271698.371428571
"ENSG00000111669","TPI1",NA,NA,43304.5142857143
"ENSG00000113273","ARSB",NA,NA,342.342857142857
"ENSG00000101846","STS",NA,NA,631.371428571429
"ENSG00000141337","ARSG",NA,NA,254.457142857143
"ENSG00000183876","ARSI",NA,NA,64
"ENSG00000164291","ARSK",NA,NA,140.085714285714
"ENSG00000010404","IDS",NA,NA,3395.8
"ENSG00000135677","GNS",NA,NA,3662
"ENSG00000112137","PHACTR1",NA,NA,138.485714285714
"ENSG00000136213","CHST12",NA,NA,719.428571428571
"ENSG00000128242","GAL3ST1",NA,NA,34.6285714285714
"ENSG00000154252","GAL3ST2",NA,NA,1.8
"ENSG00000140835","CHST4",NA,NA,0.314285714285714
"ENSG00000135702","CHST5",NA,NA,4.42857142857143
"ENSG00000153936","HS2ST1",NA,NA,545.085714285714
"ENSG00000125430","HS3ST3B1",NA,NA,51.0857142857143
"ENSG00000136720","HS6ST1",NA,NA,1555.54285714286
"ENSG00000171004","HS6ST2",NA,NA,237.771428571429
"ENSG00000185352","HS6ST3",NA,NA,33.7714285714286
"ENSG00000175264","CHST1",NA,NA,151.885714285714
"ENSG00000166507","NDST2",NA,NA,70.9714285714286
"ENSG00000164100","NDST3",NA,NA,1.25714285714286
"ENSG00000138653","NDST4",NA,NA,0.885714285714285
"ENSG00000153976","HS3ST3A1",NA,NA,11.0571428571429
"ENSG00000154080","CHST9",NA,NA,23.8857142857143
"ENSG00000115526","CHST10",NA,NA,332.742857142857
"ENSG00000249853","HS3ST5",NA,NA,198.057142857143
"ENSG00000175229","GAL3ST3",NA,NA,19.4
"ENSG00000090054","SPTLC1",NA,NA,651
"ENSG00000223802","CERS1",NA,NA,136.685714285714
"ENSG00000172292","CERS6",NA,NA,340.257142857143
"ENSG00000143753","DEGS1",NA,NA,1392.82857142857
"ENSG00000198964","SGMS1",NA,NA,719.314285714286
"ENSG00000063176","SPHK2",NA,NA,345.314285714286
"ENSG00000166224","SGPL1",NA,NA,741.228571428572
"ENSG00000100422","CERK",NA,NA,1473.28571428571
"ENSG00000113163","CERT1",NA,NA,1824.17142857143
"ENSG00000188611","ASAH2",NA,NA,206.171428571429
"ENSG00000197977","ELOVL2",NA,NA,74.9714285714286
"ENSG00000144115","THNSL2",NA,NA,1600.94285714286
"ENSG00000067113","PLPP1",NA,NA,2053.34285714286
"ENSG00000163082","SGPP2",NA,NA,24.1428571428571
"ENSG00000184831","APOO",NA,NA,796.657142857143
"ENSG00000154227","CERS3",NA,NA,3.22857142857143
"ENSG00000166311","SMPD1",NA,NA,1462.85714285714
"ENSG00000038002","AGA",NA,NA,368.857142857143
"ENSG00000063660","GPC1",NA,NA,6702.65714285714
"ENSG00000076716","GPC4",NA,NA,1442.11428571429
"ENSG00000179399","GPC5",NA,NA,1.05714285714286
"ENSG00000124145","SDC4",NA,NA,2297.42857142857
"ENSG00000114646","CSPG5",NA,NA,20.0571428571429
"ENSG00000164690","SHH",NA,NA,1.22857142857143
"ENSG00000111817","DSE",NA,NA,984.8
"ENSG00000117601","SERPINC1",NA,NA,3.31428571428571
"ENSG00000106278","PTPRZ1",NA,NA,25.1714285714286
"ENSG00000083782","EPYC",NA,NA,1.08571428571429
"ENSG00000145681","HAPLN1",NA,NA,0.457142857142857
"ENSG00000132702","HAPLN2",NA,NA,31.9142857142857
"ENSG00000152377","SPOCK1",NA,NA,914.057142857143
"ENSG00000107742","SPOCK2",NA,NA,772.285714285714
"ENSG00000196104","SPOCK3",NA,NA,9.65714285714286
"ENSG00000157703","SVOPL",NA,NA,1.85714285714286
"ENSG00000164283","ESM1",NA,NA,54.4
"ENSG00000138604","GLCE",NA,NA,711.885714285714
"ENSG00000113578","FGF1",NA,NA,251.742857142857
"ENSG00000138685","FGF2",NA,NA,437.914285714286
"ENSG00000138675","FGF5",NA,NA,370.885714285714
"ENSG00000107831","FGF8",NA,NA,1
"ENSG00000102678","FGF9",NA,NA,96.6285714285714
"ENSG00000070193","FGF10",NA,NA,45.4285714285714
"ENSG00000161958","FGF11",NA,NA,27.5714285714286
"ENSG00000114279","FGF12",NA,NA,85.4857142857143
"ENSG00000162344","FGF19",NA,NA,0.714285714285714
"ENSG00000078579","FGF20",NA,NA,0.685714285714286
"ENSG00000105550","FGF21",NA,NA,6
"ENSG00000118972","FGF23",NA,NA,2.45714285714286
"ENSG00000111241","FGF6",NA,NA,174.514285714286
"ENSG00000070388","FGF22",NA,NA,15.4571428571429
"ENSG00000068078","FGFR3",NA,NA,48
"ENSG00000160867","FGFR4",NA,NA,352.142857142857
"ENSG00000129255","MPDU1",NA,NA,733.8
"ENSG00000179085","DPM3",NA,NA,466.371428571429
"ENSG00000244038","DDOST",NA,NA,2681
"ENSG00000118705","RPN2",NA,NA,4068.25714285714
"ENSG00000175283","DOLK",NA,NA,362.6
"ENSG00000228474","OST4",NA,NA,2986.51428571429
"ENSG00000197858","GPAA1",NA,NA,2955.22857142857
"ENSG00000124155","PIGT",NA,NA,3063.25714285714
"ENSG00000101464","PIGU",NA,NA,536
"ENSG00000087111","PIGS",NA,NA,1795.37142857143
"ENSG00000108474","PIGL",NA,NA,348.085714285714
"ENSG00000112293","GPLD1",NA,NA,80.3714285714286
"ENSG00000174227","PIGG",NA,NA,1101.34285714286
"ENSG00000197121","PGAP1",NA,NA,358.6
"ENSG00000103051","COG4",NA,NA,2929.31428571429
"ENSG00000168434","COG7",NA,NA,615.228571428572
"ENSG00000213380","COG8",NA,NA,722.085714285714
"ENSG00000083444","PLOD1",NA,NA,2893.45714285714
"ENSG00000103174","NAGPA",NA,NA,365.771428571429
"ENSG00000054148","PHPT1",NA,NA,4293.77142857143
"ENSG00000174444","RPL4",NA,NA,54102.3714285714
"ENSG00000111640","GAPDH",NA,NA,299757.914285714
"ENSG00000134917","ADAMTS8",NA,NA,171.6
"ENSG00000163638","ADAMTS9",NA,NA,862.228571428572
"ENSG00000164733","CTSB",NA,NA,10679.5714285714
"ENSG00000117984","CTSD",NA,NA,7661.11428571429
"ENSG00000196611","MMP1",NA,NA,1.82857142857143
"ENSG00000125538","IL1B",NA,NA,38.7142857142857
"ENSG00000129988","LBP",NA,NA,420.457142857143
"ENSG00000204291","COL15A1",NA,NA,7595.65714285714
"ENSG00000109072","VTN",NA,NA,25.3714285714286
"ENSG00000150093","ITGB1",NA,NA,15382.6
"ENSG00000198788","MUC2",NA,NA,3.05714285714286
"ENSG00000215182","MUC5AC",NA,NA,0.885714285714286
"ENSG00000185900","POMK",NA,NA,25.2571428571429
"ENSG00000151422","FER",NA,NA,421.942857142857
"ENSG00000140564","FURIN",NA,NA,2207.37142857143
"ENSG00000214960","CRPPA",NA,NA,100.657142857143
